No|Pengguna|PLK|DPB|Tgl Masuk|Divisi|Kode Proyek|Product|Nama Proyek|Description|Account|Unit|Cur|Unit price|Order|Curr. amount|Total (Rupiah)|Tgl Pengajuan|Tgl Kebutuhan|SPPH|PO|Jenis Order|Supplier|Order|Cur|Harga|Total|Tanggal PO|Tanggal Kirim|ETA|Barang Tiba|Negosiasi|Efisiensi|BA|Jml Brg|delivery time Amd|Status|Keterangan
196|INDRI|0|110005706||Divisi Pusat Teknologi & Inovasi|53015XR134|N10111394|AUTOMATIC TRAIN PROTECTION TAHAP II 2015|CAPACITOR; PART 9695249 PANASONIC ELECTRONIC COMPONENTS ECHU1H101JX5 FILM CAPACITOR, ECHU(X) SERIES, 100 PF, 5%, PPS (POLYPHENYLENE SULPHIDE), 50V|2131|UN|IDR|7000|55|385000|385000|||||||55||||||TIDAK||TIDAK||||||
197|INDRI|0|110005706||Divisi Pusat Teknologi & Inovasi|53015XR134|N13105283|AUTOMATIC TRAIN PROTECTION TAHAP II 2015|BRG JD ELEKTRIK; PART 2112633 ANALOG DEVICES ADM811SARTZ-REEL7 SUPERVISOR, ACTIVE-LOW, PUSH-PULL RESET, 1,2V-5,5VIN, SOT-143-4|2131|UN|IDR|30000|30|900000|900000|||||||30||||||TIDAK||TIDAK||||||
198|INDRI|0|110005706||Divisi Pusat Teknologi & Inovasi|53015XR134|N13105284|AUTOMATIC TRAIN PROTECTION TAHAP II 2015|BRG JD ELEKTRIK; PART 8188165 TEXAS INSTRUMENTS LP3856ES-3,3 FIXED LDO VOLTAGE REGULATOR, 2.5V TO 7V, 390MV DROPOUT, TO-263-5|2131|UN|IDR|148000|35|5180000|5180000|||||||35||||||TIDAK||TIDAK||||||
199|INDRI|0|110005706||Divisi Pusat Teknologi & Inovasi|53015XR134|N10202486|AUTOMATIC TRAIN PROTECTION TAHAP II 2015|ACCESSORIES; PART 2292872 SCHROFF 60807-181 ENCLOSURE ACCESSORY, PRINTED BOARD BRACKET, PLUG-IN UNITS, FRONT PANELS|2131|UN|IDR|55000|50|2750000|2750000|||||||50||||||TIDAK||TIDAK||||||
200|INDRI|0|110005706||Divisi Pusat Teknologi & Inovasi|53015XR134|N10162705|AUTOMATIC TRAIN PROTECTION TAHAP II 2015|CONNECTOR; AMPHENOL MS3102A20-15S CIRCULAR CONNECTOR, MIL-DTL-5015 SERIES, BOX MOUNT RECEPTACLE, 7 CONTACTS SOLDER SOCKET, THREADED, PARTNUM : 1478712|2131|EA|IDR|850000|2|1700000|1700000|||||||2||||||TIDAK||TIDAK||||||
201|INDRI|0|110005706||Divisi Pusat Teknologi & Inovasi|53015XR134|N10162706|AUTOMATIC TRAIN PROTECTION TAHAP II 2015|CONNECTOR; AMPHENOL MS3106F20-15P CIRCULAR CONNECTOR, MIL-DTL-5015 SERIES, STRAIGHT PLUG, 7 CONTACTS, SOLDER PIN, THREADED, 20-15 PARTNUM : 1481568|2131|EA|IDR|1087000|7|7609000|7609000|||||||7||||||TIDAK||TIDAK||||||
202|INDRI|0|110005706||Divisi Pusat Teknologi & Inovasi|53015XR134|N10162703|AUTOMATIC TRAIN PROTECTION TAHAP II 2015|CONNECTOR; AMPHENOL 97-3102A16S-8P CIRCULAR CONNECTOR, 97 SERIES, MIL-DTL-5015 SERIES EQUIVALENT, BOX MOUNT RECEPTACLE, 5 CONTACTS PARTNUM : 1913442|2131|EA|IDR|368000|7|2576000|2576000|||||||7||||||TIDAK||TIDAK||||||
203|INDRI|0|110005706||Divisi Pusat Teknologi & Inovasi|53015XR134|N13105277|AUTOMATIC TRAIN PROTECTION TAHAP II 2015|BRG JD ELEKTRIK; PART 1212299 TEXAS INSTRUMENTS OPA364IDBVT OPERATIONAL AMPLIFIER, SINGLE, 7 MHZ, 1 AMPLIFIER, 5 V/ÂµS, Â± 900MV TO Â± 2.75V, SOT-23, 5 PINS PARTNUM : 1212299|2131|UN|IDR|62000|40|2480000|2480000|||||||40||||||TIDAK||TIDAK||||||
204|INDRI|0|110005706||Divisi Pusat Teknologi & Inovasi|53015XR134|N13105278|AUTOMATIC TRAIN PROTECTION TAHAP II 2015|BRG JD ELEKTRIK; PART 2453075  FAIR CHILD SEMI CONDUCTOR 74VHC04MTCX INVERTER GATE,VHC FAMILY, 1 INPUT, 8A MA 2V TO 5.5V, TSSOP-14|2131|UN|IDR|7000|40|280000|280000|||||||40||||||TIDAK||TIDAK||||||
205|RENNI|0|110005705||Unit Bisnis ELHAN|11616UD132|N13104534|HARKOMLEK KELAS MANDAU|BRG JD ELEKTRIK; DISPLAY MODULES 4.3" LCD DISPCAPEW/TCH FOR BEAGLEBONE BLACK 4DCAPE-43T 4D SYSTEMS|2131|BU|IDR|1154678|50|5,773388E+07|5,773388E+07|||140000939|220000915|SPK|BITRAS, CV.|50|IDR|1050000|52500000|||TIDAK|15/08/2016 0:00:00|TIDAK|5233876|340700271|50|||
206|RENNI|0|110005705||Unit Bisnis ELHAN|11616UD132|N13104965|HARKOMLEK KELAS MANDAU|BRG JD ELEKTRIK; LCD CAPE MODULES BONE BLACK DEV BOARD 7â€	|2131|BU|IDR|1790000|50|8,95E+07|8,95E+07|||140000939|220000915|SPK|BITRAS, CV.|50|IDR|1600000|80000000|||TIDAK|15/08/2016 0:00:00|TIDAK|37000000|340700271|50|||
207|RENNI|0|110005705||Unit Bisnis ELHAN|11616UD132|N13104586|HARKOMLEK KELAS MANDAU|BRG JD ELEKTRIK; BRG JD ELEKTRIK; ANDREA ELEC C1-1021450-1 USB-SA-1 HIGH FIDELITY EXTERNAL DIGITAL SOUND CARD WITH NOISE REDUCTION TECHNOLOGY (PEMBELIAN 300 BUAH)|2131|BU|IDR|643245|50|3,216225E+07|3,216225E+07|||140000939|220000915|SPK|BITRAS, CV.|50|IDR|560000|28000000|||TIDAK|15/08/2016 0:00:00|TIDAK|-20337750|340700271|50|||
208|RENNI|0|110005704||Unit Bisnis ELHAN|11616UD132|N13104730|HARKOMLEK KELAS MANDAU|BRG JD ELEKTRIK; STD AVIATION MONO HEADSET S58	|2131|BU|IDR|3954375|50|1,977188E+08|1,977188E+08|||140000937|220000913|SPK|BITRAS, CV.|50|IDR|3550000|177500000|||TIDAK|19/08/2016 0:00:00|TIDAK|20218752|310003252|50|||
209|DWI|0|110005703||Divisi Produksi|35014MR121|10161526|RACK INTERLOCKING DAN NON INTERLOCKING 2014|CONNECTOR; DISCONNECT TERMINAL, UK 5-MTK-P/P, PHOENIX, P/N : 3004032|2134|BU|IDR|22400|40|896000|896000|||130003627|210003453|SPK|SAHABAT MITRA INTRABUANA, PT.|40|IDR|12800|512000|||TIDAK||TIDAK|384000|||||
210|DWI|0|110005703||Divisi Produksi|35014MR121|10162389|RACK INTERLOCKING DAN NON INTERLOCKING 2014|CONNECTOR; TERMINAL; UT4 QUATTRO TG P/P; 3064030; PHOENIXCONTACT|2134|PCS|IDR|53779,5|10|537795|537795|||130003627|210003453|SPK|SAHABAT MITRA INTRABUANA, PT.|10|IDR|36540|365400|||TIDAK||TIDAK|25795|||||
211|DWI|0|110005703||Divisi Produksi|35014MR121|10201071|RACK INTERLOCKING DAN NON INTERLOCKING 2014|ACCESSORIES; END COVER,FOR UK5-N, D-UK 4/10, PHOENIX P/N:3003020|2134|BU|IDR|5126,12|37|189666,4|189666,4|||130003627|210003453|SPK|SAHABAT MITRA INTRABUANA, PT.|37|IDR|2350|86950|||TIDAK||TIDAK|-322333,56|||||
212|DWI|0|110005703||Divisi Produksi|35014MR121|10202424|RACK INTERLOCKING DAN NON INTERLOCKING 2014|ACCESSORIES; ISOLATING PLUGS; P-DI (PN:3036783)PHOENIX|2134|PCS|IDR|11072,25|40|442890|442890|||130003627|210003453|SPK|SAHABAT MITRA INTRABUANA, PT.|40|IDR|7554|302160|||TIDAK||TIDAK|-69110|||||
213|RENNI|0|110005721||Unit Bisnis ELHAN|11614UD104|N10202528|STARSTREAK & ACCESSORIES PROJECT|ACCESSORIES; IDENT SLEEVE TMS-SCE-1-2.0-9|2131|BU|IDR|49000|700|3,43E+07|3,43E+07|||140000943|220000919|SPK|BITRAS, CV.|700|IDR|47500|33250000|||TIDAK||TIDAK|1050000|||||
214|RENNI|0|110005721||Unit Bisnis ELHAN|11614UD104|N13105361|STARSTREAK & ACCESSORIES PROJECT|BRG JD ELEKTRIK; SOLDER SLEEVE D110, 1.82-3.04MM2	|2131|BU|IDR|64000|100|6400000|6400000|||140000943|220000919|SPK|BITRAS, CV.|100|IDR|59500|5950000|||TIDAK||TIDAK|-26850000|||||
215|RENNI|0|110005721||Unit Bisnis ELHAN|11614UD104|N13105399|STARSTREAK & ACCESSORIES PROJECT|BRG JD ELEKTRIK; SOLDER SLEEVE SO63-2-55-26-90|2131|UN|IDR|29500|1600|4,72E+07|4,72E+07|||140000943|220000919|SPK|BITRAS, CV.|1600|IDR|27500|44000000|||TIDAK||TIDAK|13950000|||||
216|RENNI|0|110005721||Unit Bisnis ELHAN|11614UD104|N10202529|STARSTREAK & ACCESSORIES PROJECT|ACCESSORIES; TAPE, HOT-MELT, S1030, Â¾â€ X 0.010â€|2131|ROL|IDR|1268000|4|5072000|5072000|||140000943|220000919|SPK|BITRAS, CV.|4|IDR|1250000|5000000|||TIDAK||TIDAK|-28178000|||||
217|RENNI|0|110005721||Unit Bisnis ELHAN|11614UD104|N13105400|STARSTREAK & ACCESSORIES PROJECT|BRG JD ELEKTRIK; SOLDER SLEEVE 12AWG 44A0111-12-9	|2131|MTR|IDR|62000|910|5,642E+07|5,642E+07|||140000943|220000919|SPK|BITRAS, CV.|910|IDR|59500|54145000|||TIDAK||TIDAK|23170000|||||
218|RENNI|0|110005721||Unit Bisnis ELHAN|11614UD104|N13105401|STARSTREAK & ACCESSORIES PROJECT|BRG JD ELEKTRIK; SOLDER SLEEVE 16AWG 44A0111-16-9|2131|MTR|IDR|27600|450|1,242E+07|1,242E+07|||140000943|220000919|SPK|BITRAS, CV.|450|IDR|26400|11880000|||TIDAK||TIDAK|-20830000|||||
219|RENNI|0|110005721||Unit Bisnis ELHAN|11614UD104|N10162692|STARSTREAK & ACCESSORIES PROJECT|CONNECTOR; CONNECTOR COUPLING ZINC COBALT V06RW25-07S|2131|BU|IDR|2350000|7|1,645E+07|1,645E+07|||140000943|220000919|SPK|BITRAS, CV.|7|IDR|2270000|15890000|||TIDAK||TIDAK|-16800000|||||
220|DHONI|0|110005720||Divisi Manajemen Strategi & Operasi|NONE|N27100590|No Project|LAPTOP; TOSHIBA SATELLITE RADIUS P55W-C5200 NOTEBOOK SPESIFIKASI: INTEL CORE I5 PROCESSOR 5200U â€¢ 4GB MEMORY â€¢ 750GB HARD DRIVE â€¢ NO OPTICAL DRIVE â€¢ CARD READER â€¢ INTEL HD 5500 GRAPHICS â€¢ 15.6" DISPLAY â€¢ MICROSOFT WINDOWS 10|B2200|EA|IDR|7865000|1|7865000|7865000|||130003598|210003428|SP|ULTIMA TELEMATIKA MANDIRI, CV.|1|IDR|7765000|7765000|||TIDAK|05/08/2016 0:00:00|TIDAK|100000|310003251|1|||
221|RENNI|0|110005719||Unit Bisnis ELHAN|11614UD104|N10162654|STARSTREAK & ACCESSORIES PROJECT|CONNECTOR; MIL CONNECTOR 95H1-13-08-1-Z|2131|BU|IDR|668000|5|3340000|3340000|||140000942|220000918|SPK|BITRAS, CV.|5|IDR|660000|3300000|||TIDAK||TIDAK|-14189000|||||
222|RENNI|0|110005719||Unit Bisnis ELHAN|11614UD104|N10202513|STARSTREAK & ACCESSORIES PROJECT|ACCESSORIES; SCREEN BRAID, NC79302,10MM, 95% 	|2131|MTR|IDR|125000|35|4375000|4375000|||140000942|220000918|SPK|BITRAS, CV.|35|IDR|120000|4200000|||TIDAK||TIDAK|-13154000|||||
223|RENNI|0|110005719||Unit Bisnis ELHAN|11614UD104|N10202433|STARSTREAK & ACCESSORIES PROJECT|ACCESSORIES; SCREEN BRAID, NC79302, 6MM, 95%, NC79302/2, NEW CHAPEL|2131|MTR|IDR|117155|255|2,987451E+07|2,987451E+07|||140000942|220000918|SPK|BITRAS, CV.|255|IDR|96000|24480000|||TIDAK||TIDAK|12345512|||||
224|RENNI|0|110005719||Unit Bisnis ELHAN|11614UD104|N10202525|STARSTREAK & ACCESSORIES PROJECT|ACCESSORIES; SCREEN BRAID, NC79302, 7,5MM,95%	|2131|MTR|IDR|102500|443|4,54075E+07|4,54075E+07|||140000942|220000918|SPK|BITRAS, CV.|443|IDR|99000|43857000|||TIDAK||TIDAK|27878500|||||
225|RENNI|0|110005719||Unit Bisnis ELHAN|11614UD104|N10202527|STARSTREAK & ACCESSORIES PROJECT|ACCESSORIES; CONDUIT RC151-1	|2131|MTR|IDR|1148000|20|2,296E+07|2,296E+07|||140000942|220000918|SPK|BITRAS, CV.|20|IDR|1120000|22400000|||TIDAK||TIDAK|5431000|||||
226|RENNI|0|110005719||Unit Bisnis ELHAN|11614UD104|N10202526|STARSTREAK & ACCESSORIES PROJECT|ACCESSORIES; CONDUIT RC151-2|2131|MTR|IDR|1420000|20|2,84E+07|2,84E+07|||140000942|220000918|SPK|BITRAS, CV.|20|IDR|1397000|27940000|||TIDAK||TIDAK|10871000|||||
227|RENNI|0|110005719||Unit Bisnis ELHAN|11614UD104|N10162662|STARSTREAK & ACCESSORIES PROJECT|CONNECTOR; CIRCULAR CONNECTOR ZINC COBALT 06RW17-06SN|2131|BU|IDR|720000|22|1,584E+07|1,584E+07|||140000942|220000918|SPK|BITRAS, CV.|22|IDR|705000|15510000|||TIDAK||TIDAK|-1689000|||||
228|RENNI|0|110005719||Unit Bisnis ELHAN|11614UD104|N10162683|STARSTREAK & ACCESSORIES PROJECT|CONNECTOR; CONNECTOR AREOSPACE OPERATION ZINC COBALT V06RQW19-18PN|2131|BU|IDR|5872000|3|1,7616E+07|1,7616E+07|||140000942|220000918|SPK|BITRAS, CV.|3|IDR|5843000|17529000|||TIDAK||TIDAK|87000|||||
229|RENNI|0|110005719||Unit Bisnis ELHAN|11614UD104|N10162692|STARSTREAK & ACCESSORIES PROJECT|CONNECTOR; CONNECTOR COUPLING ZINC COBALT V06RW25-07S|2131|BU|IDR|2350000|8|1,88E+07|1,88E+07|||140000942|220000918|SPK|BITRAS, CV.|8|IDR|2298000|18384000|||TIDAK||TIDAK|1271000|||||
230|RENNI|0|110005718||Unit Bisnis ELHAN|11614UD104|N11121629|STARSTREAK & ACCESSORIES PROJECT|KABEL/KAWAT; CABLE 44A, SHD/JCK, 22AWG, WH (WH) 44A1111-22	|2131|MTR|IDR|84800|320|2,7136E+07|2,7136E+07|||140000940|220000916|SPK|BITRAS, CV.|320|IDR|82700|26464000|||TIDAK||TIDAK|672000|||||
231|RENNI|0|110005718||Unit Bisnis ELHAN|11614UD104|N10202488|STARSTREAK & ACCESSORIES PROJECT|ACCESSORIES; HEATSHRINK BOOT, 202K, ST, 31MM 202K142-25/225-0	|2131|UN|IDR|223000|80|1,784E+07|1,784E+07|||140000940|220000916|SPK|BITRAS, CV.|80|IDR|217000|17360000|||TIDAK||TIDAK|-8624000|||||
232|RENNI|0|110005718||Unit Bisnis ELHAN|11614UD104|N10202495|STARSTREAK & ACCESSORIES PROJECT|ACCESSORIES; HEATSHRINK TRANS, 301A, T, 20MM, 301A028-25/225-0	|2131|BU|IDR|348000|4|1392000|1392000|||140000940|220000916|SPK|BITRAS, CV.|4|IDR|340000|1360000|||TIDAK||TIDAK|-25072000|||||
233|RENNI|0|110005718||Unit Bisnis ELHAN|11614UD104|N10202515|STARSTREAK & ACCESSORIES PROJECT|ACCESSORIES; HEATSHRINK TRANS, 462A, 034 1-3, 38.6MM|2131|BU|IDR|820000|20|1,64E+07|1,64E+07|||140000940|220000916|SPK|BITRAS, CV.|20|IDR|804000|16080000|||TIDAK||TIDAK|-10064000|||||
234|RENNI|0|110005718||Unit Bisnis ELHAN|11614UD104|N10202518|STARSTREAK & ACCESSORIES PROJECT|ACCESSORIES; HEATSHRINK TUBE, DR25, 3/4", 2:1	|2131|MTR|IDR|189000|640|1,2096E+08|1,2096E+08|||140000940|220000916|SPK|BITRAS, CV.|640|IDR|183000|117120000|||TIDAK||TIDAK|94496000|||||
235|RENNI|0|110005717||Unit Bisnis ELHAN|11614UD104|N10162672|STARSTREAK & ACCESSORIES PROJECT|CONNECTOR; BACKSHEEL NCB4, 90, SIZE 11, NCB4-RE-11	|2131|BU|IDR|1295000|10|1,295E+07|1,295E+07|||140000941|220000917|SPK|BITRAS, CV.|10|IDR|1260000|12600000|||TIDAK||TIDAK|-73500000|||||
236|RENNI|0|110005717||Unit Bisnis ELHAN|11614UD104|N10162673|STARSTREAK & ACCESSORIES PROJECT|CONNECTOR; BACKSHEEL NCB4, 90, SIZE 13, NCB4-RE-13	|2131|BU|IDR|1210000|35|4,235E+07|4,235E+07|||140000941|220000917|SPK|BITRAS, CV.|35|IDR|1185000|41475000|||TIDAK||TIDAK|-44100000|||||
237|RENNI|0|110005717||Unit Bisnis ELHAN|11614UD104|N10162689|STARSTREAK & ACCESSORIES PROJECT|CONNECTOR; BACKSHELL NCB4, 90, NCB4-RE17/11	|2131|BU|IDR|1330000|22|2,926E+07|2,926E+07|||140000941|220000917|SPK|BITRAS, CV.|22|IDR|1290000|28380000|||TIDAK||TIDAK|-57190000|||||
238|RENNI|0|110005717||Unit Bisnis ELHAN|11614UD104|N10162680|STARSTREAK & ACCESSORIES PROJECT|CONNECTOR; BACKSHELL NCB4, 90, SIZE 25, NCB4-RE25|2131|BU|IDR|1410000|10|1,41E+07|1,41E+07|||140000941|220000917|SPK|BITRAS, CV.|10|IDR|1365000|13650000|||TIDAK||TIDAK|-72350000|||||
239|RENNI|0|110005717||Unit Bisnis ELHAN|11614UD104|N10202524|STARSTREAK & ACCESSORIES PROJECT|ACCESSORIES; SCREEN BRAID NC79302 20MM|2131|MTR|IDR|252000|350|8,82E+07|8,82E+07|||140000941|220000917|SPK|BITRAS, CV.|350|IDR|247000|86450000|||TIDAK||TIDAK|1750000|||||
240|IIS|0|110005716||Unit Bisnis ICT|16516JI122|N11121623|PAKET I PERBAIKAN DAN PENGADAAN SARANA PRASARANA PENDUKUNG ITTS II|KABEL/KAWAT; BCC 50MM HITAM|2131|MTR|IDR|59000|95|5605000|5605000|||150001508|230001476|SP|TRITAMA BHAKTI, CV.|95|IDR|59000|5605000|||TIDAK|09/08/2016 0:00:00|TIDAK|5473000|340700255|95|||
241|IIS|0|110005716||Unit Bisnis ICT|16516JI122|N13114678|PAKET I PERBAIKAN DAN PENGADAAN SARANA PRASARANA PENDUKUNG ITTS II|BRG JD MEKANIK; CLAMP BCC 50 ISOLATOR	|2131|BU|IDR|6000|57|342000|342000|||150001508|230001476|SP|TRITAMA BHAKTI, CV.|57|IDR|6000|342000|||TIDAK|09/08/2016 0:00:00|TIDAK|210000|340700255|57|||
242|IIS|0|110005716||Unit Bisnis ICT|16516JI122|N13114679|PAKET I PERBAIKAN DAN PENGADAAN SARANA PRASARANA PENDUKUNG ITTS II|BRG JD MEKANIK; BCC 50MM KUNING HIJAU SUPRIME|2131|MTR|IDR|64000|40|2560000|2560000|||150001508|230001476|SP|TRITAMA BHAKTI, CV.|40|IDR|64000|2560000|||TIDAK|09/08/2016 0:00:00|TIDAK|2428000|340700255|40|||
243|IIS|0|110005716||Unit Bisnis ICT|16516JI122|N13114472|PAKET I PERBAIKAN DAN PENGADAAN SARANA PRASARANA PENDUKUNG ITTS II|BRG JD MEKANIK; SPLITZEN CU 3/4" X 60 CM, LIGHTNING PROTECTION (PARABOLIC ANTENNA)	|2131|BU|IDR|132000|1|132000|132000|||150001508|230001476|SP|TRITAMA BHAKTI, CV.|1|IDR|132000|132000|||TIDAK|09/08/2016 0:00:00|TIDAK|0|340700255|1|||
244|IIS|0|110005716||Unit Bisnis ICT|16516JI122|N13114680|PAKET I PERBAIKAN DAN PENGADAAN SARANA PRASARANA PENDUKUNG ITTS II|BRG JD MEKANIK; SOCKET PIPA 1 IN|2131|BU|IDR|7500|1|7500|7500|||150001508|230001476|SP|TRITAMA BHAKTI, CV.|1|IDR|7500|7500|||TIDAK|09/08/2016 0:00:00|TIDAK|-124500|340700255|1|||
245|IIS|0|110005716||Unit Bisnis ICT|16516JI122|N13114677|PAKET I PERBAIKAN DAN PENGADAAN SARANA PRASARANA PENDUKUNG ITTS II|BRG JD MEKANIK; COOPER PLATE 3 M X 1 MTR X 1 MTR|2131|LBR|IDR|3900000|1|3900000|3900000|||150001508|230001476|SP|TRITAMA BHAKTI, CV.|1|IDR|3900000|3900000|||TIDAK|09/08/2016 0:00:00|TIDAK|3768000|340700255|1|||
246|RENNI|0|110005731||Unit Bisnis ELHAN|11614UD104|N10162708|STARSTREAK & ACCESSORIES PROJECT|CONNECTOR; SOURIAU; 8F94810B|2131|BU|IDR|8,68E+07|44|1E+09|1E+09|||140000951|220000942|SPERJ|DAYA SENTRA TEKNIK, CV.|44|IDR|85000000|3740000000|||TIDAK||TIDAK|-2740000000|||||
247|RENNI|0|110005730||Unit Bisnis ELHAN|11614UD104|N10162707|STARSTREAK & ACCESSORIES PROJECT|CONNECTOR; SOURIAU; 894805DEL|2131|BU|IDR|1,52E+07|2|3,04E+07|3,04E+07|||140000948|220000922|SPERJ|DAYA SENTRA TEKNIK, CV.|2|IDR|15000000|30000000|||TIDAK|07/09/2016 0:00:00|TIDAK|400000|340800284|2|||
248|RENNI|0|110005730||Unit Bisnis ELHAN|11614UD104|N10162708|STARSTREAK & ACCESSORIES PROJECT|CONNECTOR; SOURIAU; 8F94810B|2131|BU|IDR|8,68E+07|44|1E+09|1E+09|||140000948|220000922|SPERJ|DAYA SENTRA TEKNIK, CV.|44|IDR|85000000|3740000000|||TIDAK|07/09/2016 0:00:00|TIDAK|970000000|340800284|44|||
249|RENNI|0|110005729||Unit Bisnis ELHAN|11616UD132|N13104592|HARKOMLEK KELAS MANDAU|BRG JD ELEKTRIK; IBM SYSTEM X3250M5; IBM SYSTEM X3250M5 INTEL XEON 4C E3-1220V3 80W 3.1GHZ/1600MHZ/8MB, MEMORY 1X4GB, SR C100, 300W P/S, 1TB 7.2K SATA 3.5IN SIMPLE-SWAP HDD, RACK 1U|2131|UN|IDR|2,609888E+07|6|1,565932E+08|1,565932E+08|||140000945|220000923|SPERJ|TALI CAHAYA BUANA, PT|6|IDR|23900000|143400000|||TIDAK|19/08/2016 0:00:00|TIDAK|89993248|310003261|6|||
250|RENNI|0|110005729||Unit Bisnis ELHAN|11616UD132|N13105402|HARKOMLEK KELAS MANDAU|BRG JD ELEKTRIK; APC SMC2000I-2|2131|UN|IDR|1,13E+07|6|6,78E+07|6,78E+07|||140000945|220000923|SPERJ|TALI CAHAYA BUANA, PT|6|IDR|11100000|66600000|||TIDAK|19/08/2016 0:00:00|TIDAK|1200000|310003261|6|||
251|RENNI|0|110005729||Unit Bisnis ELHAN|11616UD132|N14100534|HARKOMLEK KELAS MANDAU|TOOLS ELEKTRIK; TOOLKIT HOZAN S-10|2131|SET|IDR|2800000|1|2800000|2800000|||140000945|220000923|SPERJ|TALI CAHAYA BUANA, PT|1|IDR|2700000|2700000|||TIDAK|19/08/2016 0:00:00|TIDAK|-63800000|310003261|1|||
252|RENNI|0|110005729||Unit Bisnis ELHAN|11616UD132|N13105403|HARKOMLEK KELAS MANDAU|BRG JD ELEKTRIK; STABILIZER MATSUNAGA 2 KVA|2131|SET|IDR|6600000|1|6600000|6600000|||140000945|220000923|SPERJ|TALI CAHAYA BUANA, PT|1|IDR|6400000|6400000|||TIDAK|19/08/2016 0:00:00|TIDAK|-60000000|310003261|1|||
253|RENNI|0|110005729||Unit Bisnis ELHAN|11616UD132|N13105404|HARKOMLEK KELAS MANDAU|BRG JD ELEKTRIK; TRX VHF FM MB HT ICOM IC M36|2131|UN|IDR|2300000|1|2300000|2300000|||140000945|220000923|SPERJ|TALI CAHAYA BUANA, PT|1|IDR|2200000|2200000|||TIDAK|19/08/2016 0:00:00|TIDAK|-64300000|310003261|1|||
254|KRESNA|0|110005728||Divisi Produksi|35016ME107|13114688|PRODUK MASSA MODUL SURYA 2016|BRG JD MEKANIK; JUNCTION BOX CONECTOR MC4 ( WITH 2 DIODE AND CABLE ) IP 67 , IEC 60529|2134|PCS|USD|4|705|2820|3,869886E+07|||130003605|210003436|PO|CNBM SOLAR|705|USD|4|2820|||TIDAK|28/09/2016 0:00:00|TIDAK|-352|310003374|705|||
255|KRESNA|0|110005728||Divisi Produksi|35016ME107|16100356|PRODUK MASSA MODUL SURYA 2016|BAHAN KIMIA; SILICONE SEALANT FOR FRAMING, 1 TUBE : 300 ML|2134|TUB|USD|4|140|560|7684880|||130003605|210003436|PO|CNBM SOLAR|140|USD|2|350|||TIDAK|28/09/2016 0:00:00|TIDAK|-2612|310003374|140|||
256|KRESNA|0|110005728||Divisi Produksi|35016ME107|10210075|PRODUK MASSA MODUL SURYA 2016|SOLAR CELL; POLYCRYSTALLINE CELL 156 MM X 156 MM WITH 4 BUSBARS, POWER : 4,38 WP	|2134|PCS|USD|1,25|17000|21250|2,916138E+08|||130003605|210003436|PO|CNBM SOLAR|17000|USD|1|21250|||TIDAK|28/09/2016 0:00:00|TIDAK|18078|310003374|17000|||
257|KRESNA|0|110005728||Divisi Produksi|35016ME107|12101531|PRODUK MASSA MODUL SURYA 2016|BAHAN MEKANIK; SHEET, PHOTOCAP EVA, UF, 0.46MM X 670MM|2134|SQM|USD|2|904|1808,8|2,482216E+07|||130003605|210003436|PO|CNBM SOLAR|904|USD|2|1628|||TIDAK|28/09/2016 0:00:00|TIDAK|-1363,2|310003374|904|||
258|KRESNA|0|110005728||Divisi Produksi|35016ME107|13114225|PRODUK MASSA MODUL SURYA 2016|BRG JD MEKANIK; TPT / BACKSHEET; THICKNESS 0,3 MM WIDTH 680 MM ,LENGHT 100 M|2134|SQM|USD|5,4|510|2754|3,779314E+07|||130003605|210003436|PO|CNBM SOLAR|510|USD|4|2295|||TIDAK|28/09/2016 0:00:00|TIDAK|-418|310003374|510|||
259|KRESNA|0|110005728||Divisi Produksi|35016ME107|13114685|PRODUK MASSA MODUL SURYA 2016|BRG JD MEKANIK; BUS RIBBON SIZE 0.20 MM X 5 MM; SN/PB : 60/40	|2134|KG|USD|22|7|165|2264295|||130003605|210003436|PO|CNBM SOLAR|7|USD|22|165|||TIDAK|28/09/2016 0:00:00|TIDAK|-3007|310003374|7|||
260|KRESNA|0|110005728||Divisi Produksi|35016ME107|13114686|PRODUK MASSA MODUL SURYA 2016|BRG JD MEKANIK; STRING RIBBON SIZE 0.15 MM X 1,2 MM ; SN/PB : 60/40	|2134|KG|USD|22|75|1650|2,264295E+07|||130003605|210003436|PO|CNBM SOLAR|75|USD|22|1650|||TIDAK|28/09/2016 0:00:00|TIDAK|-1522|310003374|75|||
261|KRESNA|0|110005728||Divisi Produksi|35016ME107|13114687|PRODUK MASSA MODUL SURYA 2016|BRG JD MEKANIK; LOW IRON TEMPERED GLASS 1004 MM X 664 MM X 3,2 MM; ANTI REFLECTIVE COATING:TUV|2134|PCS|USD|4,5|705|3172,5|4,353622E+07|||130003605|210003436|PO|CNBM SOLAR|705|USD|4|3172|||TIDAK|28/09/2016 0:00:00|TIDAK|0,5|310003374|705|||
262|KRESNA|0|110005727||Divisi Produksi|35016ME107|18100184|PRODUK MASSA MODUL SURYA 2016|SAFETY TOOLS; SARUNG TANGAN KARET SENSI GLOVE|2134|DUS|IDR|71500|8|572000|572000|||130003607|210003435|SP|ANUGERAH PUTRA SEJATI, CV.|8|IDR|71500|572000|||TIDAK|19/08/2016 0:00:00|TIDAK|-1738000|340700275|8|||
